,users
66349,severiodiana
66355,sewingsandra
66359,sexandstereo
66380,seymourbutz12
66384,sfalumberjack21
66400,sfldiva10
66401,sflmiguel
66402,sfloridastorm
66405,sfluvr007
66414,sgallopo
66430,sgjauri
66433,sglick60
66455,sgym11111greene
66481,shadowbanned_
66483,shadowcolt2
66491,shadowsalute
66511,shaggycent
66518,shahnickhojo
66524,shailendra_nair
66533,shakeypete2
66536,shakka81
66593,shanesgranny
66594,shaneski
66608,shannon1342
66609,shannona_smith
66614,shannoneg68
66646,sharcou
66654,shari2112
66658,sharie_kaye
66667,sharitari10
66670,sharktankbot
66673,sharnanhorn
66674,sharneal
66679,sharon59
66685,sharondigi
66690,sharong99070704
66692,sharonj44257163
66696,sharonm67714628
66703,sharons72105601
66711,sharp_trident
66715,sharrison038
66716,sharronbrown77
66717,sharronrene
66724,shash1116
66735,shaunadpinney
66750,shawbatch
66755,shawn_everhart
66757,shawn23g
66785,shawnstrange71
66788,shawrls
66795,shaycode
66815,shazbooty714
66818,shbarney
66823,sheacamm
66829,shearere13
66841,sheena_8886
66850,sheffieldjay
66854,shehabkamal73
66865,sheilaginhb
66869,sheilakelly
66874,sheilamterry1
66882,sheipet912
66907,shelley2021
66914,shelliecorreia
66929,shellypass
66930,shellypaven
66942,shepbiz
66964,sheri_scary
66967,sheridan_marla
66969,sheridanfbeaul1
66971,sheridondalski
66988,shermanator1015
66990,shermfrederick
66995,sherri_wag
66998,sherribursey
67001,sherriestyle
67002,sherrikear
67004,sherrilee7
67005,sherripizza
67009,sherriwilkie
67014,sherry1975
67015,sherry4201
67025,shertno
67028,sheryl4real
67041,shesnottrump
67050,sheyenne9
67076,shiningcity1776
67094,shirley10090505
67106,shirlmercy
67115,shitlorddaddy
67123,shivie
67124,shizlord69
67126,shlconnors
67131,shmr50
67154,shogunintl
67155,sholden5
67157,shomahkhoobi
67163,shondi99
67164,shonnarobinson
67167,shoos4u
67168,shooshan17
67231,shripal734
67237,shrstraker
67240,shs_2015_1997
67244,shuboogie
67262,shutupcheney
67271,shybambi83
67279,siaayrom
67282,siberiacat3
67298,sidann8101
67305,sidecourt2003
67338,siesienna
67347,sigberto13
67362,signess226
67386,silberworldnews
67391,silentmajorityu
67411,sillyauntie
67429,silveradie
67443,silversagelulu
67530,simplymariac
67564,singinoursong
67616,sirgone
67652,siscotightwork1
67662,sisterwriter
67672,sittingdove
67673,sittinonmyhands
67692,sixkiller1835
67719,sjkse1232
67720,sjmahon66
67726,sjonas30
67735,sjump6
67741,sjyuk3
67751,skamper40
67758,skcalab
67762,skeeteronmy
67771,skepby
67772,skepmi
67774,skepticalarrow
67804,skinsfan334281
67827,skiweed01
67832,skoaldiver
67836,skookerg
67840,skorpyos
67862,skunkwerks16
67873,skyeshepard
67874,skygojackets
67875,skyhopmom
67878,skyjones55
67884,skyleer4444
67887,skyler12388
67908,slackjawxl
67911,sland74
67912,slane9699
67921,slasher48
67924,slate
67925,slater_rose
67941,slb42jcb
67943,slcoopr
67948,sledfast597
67969,slick1ru2
67971,slickfox
67976,slidindelta
67989,slimgirl5000
67997,slipmoon16
67998,slippyfield
68009,slnepul
68019,slone
68029,slowestpoison
68048,slw2547
68073,smallbizphilly
68078,smallggay
68089,smart12tracy
68097,smartliberal
68102,smartvalueblog
68108,smashedorbroken
68113,smbarocas
68115,smbmsubronco
68116,smbts0613
68133,smell3roses
68134,smelllikesugar
68155,smiley1085
68156,smiley108549
68158,smileyt22
68162,smille5884
68166,smita_avasthi
68190,smithwilliamtro
68198,smleinart
68200,smmrpm
68204,smokey91199
68207,smokinsam420
68209,smoltownphilly
68210,smondello
68211,smondragon613
68224,smp0312
68225,smp0711
68226,smrichman
68230,smsaideman
68240,smugmatlock
68243,smumf
68244,smurdoch01
68262,snakepliskin007
68268,snappybhs
68272,snarke
68275,snarkyc
68279,snarkylee
68281,snarkyredhd
68282,snarkytoes
68295,sneakymxr
68299,sneezy18
68309,snikpmis
68315,snipssn
68336,snowball325
68376,soapbubble02
68378,soapfangh50
68379,soaprookie
68380,soapview
68383,sobczaksusan
68400,socalled_1
68407,soccerlsc11
68410,socean5
68411,socflyny
68416,socialgeotv
68437,socorrocarranz1
68440,socratic_oath
68441,socratic1
68443,soda_rock
68448,sodiumin
68457,sofia03336
68462,sofiahargreave3
68465,sofieversluys
68472,softballscifi
68494,sojournernow
68504,solaramericanow
68507,solarfred
68509,solavoxdeus
68512,soldbyerica
68514,soldier19985
68517,soleepatriot
68518,soleilla13
68523,solidadvise
68527,solidshepard
68537,solomongrundy6
68549,solutioneer72
68574,somhrd50
68583,son5163
68599,soniakatimota
68614,sonniebeverly
68626,sonofanders121
68631,sonogirl2
68658,soonergirl000
68666,soothe_
68667,soothingdave
68680,sophialamar1
68682,sophiamillerc
68690,sophiedog63
68701,sora_nuna
68715,sorryimsunne
68722,soscountry
68744,soulcodesmsw
68748,soulflytry
68782,southergirl76
68790,southernmostpen
68791,southernrock3
68798,southjerzmick
68800,southovegas
68801,southpaw816
68819,sowmyanagesh
68827,soy_cronopio
68836,soyousay13
68840,sozzaymuzik
68849,space_bean
68867,spafloating
68878,spanglesvi
68883,spanky1619
68891,sparkemerald
68895,sparkleycat
68904,sparksburns
68910,sparkynadine
68917,spartan5noble
68932,speakconscience
68939,speakout_april
68951,spectorpb
68958,speechsparks
68959,speechteachappy
68988,spencerkillian
69005,speshlk0510
69008,spg11shawn
69010,sph_7
69011,sphaleritemz
69013,spherev1ral
69041,spikemanton
69043,spikepriggen
69050,spincitysd
69053,spinfreezone
69085,splendid080
69090,splurgehub
69097,spoffordsherry
69125,sportratz
69127,sports775588
69136,sportsohio7
69156,spradlinok
69158,sprbrighting
69164,spring_506_
69165,springayn
69172,spryguy
69174,sptf_oficial
69176,spudchapp
69197,squarticus
69209,sqwizzey
69220,srauer20
69240,srkmeg
69246,srrabon_
69267,ssbn608
69272,sscottssmith84
69281,ssherylyn
69286,ssimms777
69298,ssnjl
69300,ssome_kh
69307,ssseaboq
69308,ssstruth
69314,sstroh84
69319,sswinkgma
69323,st_anders16
69331,staceewell
69363,stacylemelle
69366,stacys_reality
69372,staggs8309
69385,stanc1ss
69388,standalone2016
69402,stanljls
69407,stanscott53
69415,stanveuger
69417,stapelsusan
69420,star2902
69421,star624
69431,starcreativei
69440,starknightz
69446,starligth_jyang
69464,starrtraveler29
69470,starshiplimo
69472,starshollowgzt
69505,static_waste
69509,stationsn
69541,steelandfire
69548,steelersoilers
69554,steenrho
69558,steersmann
69580,stefsstuff
69583,steinbeckrow
69585,steinrich
69593,stellapuff1031
69603,stempleh
69612,steph93065
69616,stephan08347556
69617,stephan39156291
69646,stephen4truth
69651,stephenboyce
69652,stephenbranham
69653,stephenbright
69675,stephenmatlock
69706,ster24080753
69712,sterlenemarie
69715,sternl63
69719,steuercarla
69722,steve_deturck
69746,stevec_usa
69758,steveg1425
69765,stevehoenstine
69773,steveklotz2
69777,stevel202
69788,stevemushynsky
69792,steven_young_jr
69795,steven31015146
69797,stevenaeons
69805,stevenf85600801
69806,stevenj60329854
69813,stevenmlancer
69823,stevensantos
69839,stevepppppppp
69866,steveweinstein
69867,stevewfolds
69874,stevie_tray_von
69881,stevo_top14
69899,stgeorgecharlie
69920,stillgailslater
69922,stillnevertrump
69941,stinkinrich77
69952,stjohnswoods
69963,stlmikeob
69966,stlouisishome
69969,stlvufan
69977,stockguy61
69979,stockscout1
69998,stoner_elite
70006,stonezone
70009,stonytony480
70012,stop_sharia2016
70015,stopcnnlies
70016,stopdontrump
70021,stopnuclearwar
70024,stopstophillary
70030,stopthecrazies1
70033,stoptrumppac
70059,stpeteyontweety
70060,stphaniebreton2
70064,str8whytemale
70073,strange_times67
70102,streetrod123
70105,strega_nona5
70116,stringfellow2
70128,strong_oped
70129,strongeramerca
70162,stuckin_mud
70166,studentactivism
70173,stueyhoffy
70176,stuffmelikey
70183,stumblingstudio
70191,stupidrockshow
70196,stv_prc
70202,stwalker98117
70211,stylistkavin
70229,sublyminal121
70232,suborders15
70247,sucesosmundial
70259,sudischuricht
70260,sudokug
70264,sue_gulley
70267,sue51684
70282,sueha55
70286,sueinwny
70289,suekhi
70297,suemoenius
70298,suenorr11888815
70305,suesabo
70306,suesmith587
70310,sueyellin
70317,sugalean
70321,sugarcookie246
70322,sugarcubedog
70335,suheymarie
70337,suicidalaltruis
70338,suicide_romance
70357,sulligrl
70362,sullyanne1
70368,sultanofsnooze
70369,suma4720
70372,sumenn7063
70377,summer_daye
70390,summersstine
70395,sumohan7
70400,sun_shiney_day_
70401,sun4jeff
70412,sundriedkiwi
70417,sunflow17410254
70420,sunflowersoul71
70421,sunflowerwsnc
70435,sunnyallamerica
70446,sunnyright
70447,sunnysgrl62
70448,sunnysingh_n6
70461,sunserger
70467,sunshinejmc_
70489,superbob6
70499,supergoodplus
70512,superman61938k
70513,supermanhotmale
70515,supermjc
70528,supertaschablue
70577,surrattpenny
70603,susanbirchfiel1
70614,susandfinsd
70618,susaneldridge1
70622,susanforney
70624,susanfujioka
70626,susangarren
70639,susanlmelton
70641,susanmainst
70643,susanmaylone
70647,susanmolon
70653,susannahardy007
70655,susannamatte
70658,susannyc201
70660,susanpoe7
70664,susansharay
70681,susie98034071
70687,susielukas
70690,susieq201688
70692,susihoffman5
70694,suspicious100
70711,suvyboy
70717,suz_stone
70723,suzanne_butzin
70724,suzanne1869
70729,suzannefleming9
70732,suzanneinlgb
70734,suzannekelleher
70736,suzannemc1967
70738,suzannetribe
70749,suzeeqp
70750,suzette11779959
70752,suzettepetillo
70760,suzknit
70762,suzost
70777,svagdis
70778,svcavet
70779,svdmatrix
70784,sverbest424
70819,swargcoming
70828,swb253
70831,swebs
70838,sweeettweetie
70853,sweetchigurh
70860,sweetharturbald
70862,sweetkittycats
70871,sweetnfreee43
70872,sweetnonnie
70913,swing_puik
70922,swissmoon
70923,swistekdeborah
70930,swmstn2
70932,swolenbrain
70937,swoozyqyah
70941,swright43
70958,sybilt2
70985,sydneysmithnyc
70997,syl6716
70999,sylvaners
71006,sylviacb
71008,sylviahandwerg4
71025,syqau
71027,syrienbloggen
71039,szeminska61
71042,szucrm
71047,szymonuak
71052,t_beez22
71054,t_bone1964
71067,t_nayaann
71098,taajwarr
71099,tab24759
71112,tabruns
71117,tachaloux
71120,tackertfg
71151,tagruber
71156,tahcraziest
71172,taintedluvv
71175,taiping2
71182,takahasi_yumiko
71220,talking_room
71228,talknerdytome72
71242,tallman7861
71244,tallu_l
71245,tallulah_river
71247,tallyannae
71257,tam9182
71264,tamarabrams
71265,tamaraciocci
71268,tamaraleighllc
71269,tamaralynn212
71286,tamiannsmith
71288,tamikadamion
71289,tamikajanus
71299,tammaramaiden1
71300,tammiew76139285
71304,tammybretzket
71305,tammycavs23
71323,tamraraven
71327,tamyajo
71361,tant1ne
71363,tantestrain
71369,tanyagetz
71376,taosf64adams
71381,tapati
71401,tararollins62
71402,tarascan68
71411,targrimm
71413,tarheels3309
71418,taritac
71420,tarkan291
71421,tarkloon
71424,tarradam
71426,tars_telegram
71445,tasteofaz
71463,tatine47
71469,tatski72
71488,tavares_sofi
71492,taw3343
71550,taylorrrmade___
71569,tazkhc
71582,tbbucsbabe
71592,tbjvanbinhsjc
71593,tbk1955
71598,tbooker1
71601,tbrace_1978
71605,tbs40
71607,tbtzznola
71608,tbutlerrealtor
71617,tcarrels
71640,tcmccarthy_
71642,tcoonrod
71644,tcooper9999
71650,tcrfabz
71652,tcromboo
71659,tdawg0925
71660,tdbissell
71665,tdetroit
71676,tdltdltdltdl
71677,tdobbs431
71692,tduke8809
71694,tdzwilewski
71697,tea4freedom
71700,teach3ca
71702,teacher_atheart
71710,teachervin
71745,teamtrumpaz
71749,teamtrumptex
71750,teamtrumpuk
71758,teaparty_ca
71760,teaparty101
71763,teapartyone1
71770,tearsinheaven09
71774,teatraitors
71780,tech_jay
71781,tech_journal
71783,tech_politic
71787,tech01audio
71821,techweenie
71837,teddi791
71840,teddious
71861,tedlogan159
71888,teeheeheemcfee
71903,teens04
71910,teetads
71911,teetag48
71915,teetweetshere
71933,teilharder
71934,teimoshiferan
71945,tekstar77
71963,tellmelies2016
71964,tellpapa
71965,tellthetruth1
71966,tellthetruuuth
71967,tellystern
71970,temeriidades
71976,templareternus
71985,ten24get
71999,tennismatador
72003,tennpaul
72004,tenns4ever
72022,terence_writing
72031,teresabob
72033,teresac85469500
72036,teresah79197885
72037,teresainpa
72044,teresarc17
72045,teresaromary
72054,teri2224g
72067,terlyn222
72070,termlimit284
72072,ternovsd
72083,terretbehlog
72086,terri_georgia
72094,terrib1233
72104,terrileedee
72108,terrimore1
72127,terrylambert201
72144,teslaindy
72172,tevet
72179,texan4truth
72187,texas1650
72193,texasdeplorable
72197,texasgranniepam
72200,texasmetermaid
72210,texastrue11
72219,texgeoas
72231,textifyer59
72237,tfchawkatoonz
72259,tgjones_62
72267,tgradous
72286,thack09
72313,thareeilynne
72338,thatgirlflorida
72389,thbracewell
72400,the_amphibian
72410,the_chalkening
72415,the_devik
72420,the_ecb
72425,the_fire_berns
72437,the_lady_k1ller
72460,the_other_kimk
72475,the_reporter24
72485,the_trumpident
72515,theageofleo
72527,theamerican22
72529,theamishdude
72560,theausup
72600,thebitterfig
72606,theblakedriver
72629,theburkmeister
72652,theccclark
72674,thecolemanater
72681,thecorollary
72702,thedailyfishfry
72708,thedamnyankee2
72725,thedeansreport
72729,thedemocrat63
72738,thedilge
72747,thedogpound1
72754,thedougmarc
72757,thedrkangel1
72758,theds_pk
72764,thedumbertrump
72767,thedutchnatural
72812,thefunkyflea
72815,thegameoflife
72818,thegaylayman
72831,theglobaluniter
72842,thegrapesofwisc
72862,thehammersmithy
72870,thehill
72876,thehopsbride
72897,theirwordsbot
72923,thejonferns
72928,thejwq
72935,thekidjnel7
72953,theladyharley
72954,theladypamela
72961,thelauraabernat
72979,thelindalord
73002,themadhessian
73016,themartiscott
73038,themirror11
73048,themostmitsos
73052,themrd81
73059,themusergr
73082,thenewsofusa
73099,theo1972
73100,theo9873502
73118,theonesoleshoe
73122,theonlyadult
73124,theonlyraindove
73126,theopencooler
73148,thepatriot143
73157,thepepperdog313
73171,thepolicitictod
73173,thepoliticalcat
73178,theprimeoftrump
73236,therealgraf
73268,therealpurefoto
73283,therealttowntim
73290,therealzanetta
73292,thereddestrose
73305,thereseflanagan
73307,therework
73312,therickwilson
73316,therididea
73317,therightimagelv
73326,theroadbeer
73341,thesadheight
73379,thesimaisle
73386,thesmallppl
73387,thesnapr
73398,thespringchickn
73430,thetechlab
73445,thetobster111
73469,thetrumpnews
73481,theultraprime
73482,theundine3
73490,thevalentino
73495,theveni1
73508,thewaicit
73512,thewbert3
73515,theweeklywiner
73522,thewillgoodwin
73528,thewobbleeffect
73533,thewrightkansan
73534,thewriteinparty
73538,thexclass
73543,theymightbegian
73548,theypolitician
73556,thezullinator
73576,thinkerdamous
73577,thinkgibbon
73585,thinkkaz
73589,thinkoutsideth1
73605,thisgirldontply
73617,thisismyhomenow
73639,thom2945
73645,thomasb00001
73657,thomasismyuncle
73669,thomaspane
73677,thomassee1215
73680,thomassuzanne43
73689,thomfinny
73707,thor_sun
73708,thor4306
73717,thorntoncrowe
73751,throwedoffrich1
73752,throwtofirst
73755,thuglifesocial
73756,thullcat
73760,thumppooh
73765,thunderballs2
73772,thundermarg
73774,thunderstreet23
73788,tia6sc
73796,tiapula520
73806,ticgran
73809,ticktalkpress
73812,tider89
73819,tieyshacoulter
73835,tiffanyrequena
73841,tig327
73842,tigcook
73847,tigerbeat
73860,tigertrollz
73873,tikicardercc
73883,tilned
73908,timbiglercpp
73909,timbo972
73913,timcrawford829
73916,timdragga
73921,timefordonaldt
73927,timelessjules
73931,timerusa
73945,timfowler7_tim
73963,timlws
73983,timmyusa55
73990,timothy4gud
73995,timothypmurphy
74036,tinah2751
74038,tinahuntsme
74040,tinaj4trump
74049,tinamorphis
74064,tinkerbelledc
74094,tirateunping
74098,tisaharriott
74104,tishmz
74126,tj1219
74148,tjmadaras
74158,tjschreiber7
74169,tkdcoach
74170,tkdnaz5
74172,tkehrein13
74194,tlchimes
74203,tlizardmen45
74215,tlsfish2_lisa
74225,tlwtexas
74253,tmillerpix
74263,tmmckinney777
74279,tnautry
74289,tnindy09
74290,tnjedquote
74291,tnlili
74295,tnpaw
74297,tnpmanager
74301,tnshelton
74304,tntguerrero
74315,tnwl85721
74366,toddandmeg17
74372,todddomke
74377,toddhagopian
74379,toddhenderson23
74415,tohajilee
74439,tolleylaw
74444,tom_goldberg
74452,tomabernathy
74456,tomar84
74459,tomasantonio67
74465,tomashbrooknpr
74476,tombight
74501,tomh2739
74511,tomibaird
74518,tomjeff5555
74537,tommcq6
74545,tommy2slowdude
74553,tommyleeallman
74558,tommyshida
74568,tomolitics
74577,tompile
74584,tomsam974
74586,tomservo10
74588,tomshubert
74596,tomthunkitsmind
74602,tomvegas1
74603,tomwatersjr
74609,toncuz
74616,tonibush8558
74617,tonic516
74625,toniwayewaye
74638,tontonlove
74642,tony74777755
74651,tonyconesa
74659,tonygosling
74680,tonyrecruiter
74684,tonyromano1000
74697,tonywalker02
74715,toombstone
74734,topazkat
74741,topcota1sg
74756,topjob66t
74800,toriteatonic29
74801,toriyoung22
74803,torninxtwo
74804,torodinssonn
74812,tortie423
74823,toshea66
74826,tosterhage
74838,totem_soul
74864,toure
74872,tower_f_2016
74878,townoh
74880,towsonwine
74881,toxic11
74893,tparker1961
74901,tpdtcollective
74906,tphouston59
74911,tpohagan22
74913,tpoliticmanager
74954,trackerem
74955,trackerinblue
74966,tracyhuffer
74973,tracymi43033989
74975,tracymoore1013
74988,trader_moe
74994,tradingmonarch
75028,transcendtoday
75056,trashfilmguru
75061,travel611
75062,travelbug1955
75064,travelingus
75092,traylo21
75099,trcfwtt
75106,tree_hugger1963
75115,tregp
75120,trekipopooli
75124,tremarbe
75128,trendinalianl
75139,trenmt8
75142,trentblair19
75169,trevonews24
75174,trevorbhakta
75201,treyistnt
75217,tribecamom
75229,triciajjones
75231,tricianc1
75252,trimetfan
75254,trimman58
75272,tripletangels3
75278,trisagion3
75281,trish061616
75282,trish7156
75297,triska58
75306,tristanshouts
75320,trixiedalek
75327,trmppncemkesens
75329,trochon
75354,troublewalct
75402,trudyrn52
75405,trueamerican13
75407,truebloomberg
75421,truenewscast
75441,trump___this
75444,trump_a_right
75448,trump_boss
75455,trump_florida
75459,trump_now2016
75462,trump_prez
75465,trump_scamalert
75468,trump_time
75470,trump_trash
75473,trump_usa_
75474,trump_world
75475,trump_wpa
75476,trump2016_fan
75478,trump2016djt
75479,trump2016fan
75487,trump2win2016
75489,trump4america3
75490,trump4catholics
75494,trumpamerica17
75495,trumpamericann
75514,trumpdummies
75515,trumpdyke
75519,trumpemall
75531,trumpfan81
75532,trumpfeeds
75533,trumpfever2016
75534,trumpfirehose
75535,trumpflipflops
75538,trumpforjobs
75549,trumphatesyou
75563,trumpistheboss3
75565,trumpkin007
75567,trumplaney
75573,trumpliesbot
75581,trumpmissouri
75587,trumpnextpres16
75596,trumppatriot2
75603,trumppridetv
75605,trumppumpspoo
75611,trumprevoluti0n
75613,trumps_sm
75614,trumps_taxes
75616,trumpsafool
75620,trumpsdisciple1
75621,trumpsdone1
75632,trumpspatriots
75645,trumpstertrash
75649,trumpsucksit
75657,trumptastc
75669,trumptrainonly
75674,trumpunfit
75676,trumpusaallday
75677,trumpvaginaface
75685,trumpwetrust
75688,trumpwinner
75693,trumpy17
75707,truth_division
75718,truth2pwer
75721,truthblooms1
75732,truthismaster
75740,truthontrump1
75744,truthsoldierz
75747,truthteamone
75755,tryagainme
75774,tsas4life
75791,tsimmonshvac
75800,tsnowbird5000
75809,tsrhg
75822,tt1600pennave
75854,tuber10614630
75879,tui_soku1
75894,tullyframe
75906,tunarose2
75912,tunnelratranger
75927,turkanadk
75931,turnapage
75939,turnerstevea
75946,turrbohirsch
75964,tusechir
75971,tuxcedocat
75995,tvogvo
76007,twa2garp
76008,twaddlewaddle1
76019,twchristi
76036,tweeterlauren
76046,tweetingyarnie
76056,tweetpoliticsus
76058,tweets1959
76059,tweetsbyarob
76069,tweetybird2009
76088,twi_brarian
76096,twilatwitz
76097,twilight2000
76111,twinmommie09
76115,twinsational
76128,twistedparent
76148,twittachicca
76191,twrightvet2469
76202,tx_blue_dot
76208,txdemocrat
76216,txiconoclast
76220,txiqui34taylor
76221,txjean2014
76229,txmartysanford
76230,txmom10231
76235,txschaefers
76237,txslak
76238,txsleuthusa
76240,txstarlake
76253,tyberzannxxxx
76276,tyleraltrup
76296,tylersguys
76321,typhanieluv
76334,tyrion_lann_imp
76337,tyronewdindu
76338,tyrsdisciple
76342,tysonkeith5
76359,u2bheavenbound
76383,uchronaute
76385,ucla_007
76392,udbmas
76394,udehchukwubuik1
76399,udnspeak4me
76406,ufly4fun2
76413,ugaso2010
76426,ugwuanyikingsl6
76446,uk_worldnews
76447,uk88tl
76453,ukprogressive
76456,ukumcuoglu
76459,ulfric74
76478,ultra2062
76481,ultraclassic99
76486,ultramanbg
76506,umezulike1
76538,unclerojelio
76540,uncommonjose
76541,unconcious0
76556,underpressure60
76561,underthematrix
76573,ungerbn103
76575,unhipcat
76587,uninoticias
76591,unipolitica
76593,uniquedais1999
76598,uniqueprophet
76633,unlewis
76653,unrealdondrumpf
76656,unrooly1
76662,untimelygamer
76676,uparin4
76677,upayr
76691,upsnodowns
76693,upstatevoice
76695,upstreampolitic
76701,upuouo
76758,us_army_vet
76761,us_latino
76779,usa_tomorrow
76792,usactors
76795,usafmedic21
76797,usagainsthilary
76798,usaggusa
76801,usahipster
76811,usanewsenglish
76838,usedcars1995
76839,usedtobgop
76853,ushadrons
76871,usnveteran1980
76874,uspoli
76879,uspy2000
76880,usrealitycheck
76889,ustweetsdistill
76899,utanord
76901,uthornsrawk
76906,utorgersen
76933,v01vod
76937,v2aggie2
76938,v2drop
76947,va4djt
76950,vabvox
76952,vachilly64
76953,vacuusfinium
76958,vadik440566
76964,vagrigoreva5245
76967,vaheygirl
76992,valentinealoh
77017,valfarly
77039,valueit8
77067,vanessa88595939
77071,vanessarbutler
77102,vapolitical
77111,vargasondelbert
77112,vargheseyohann4
77113,varidienne
77120,varshaoforange
77143,vblackshadow
77146,vcapozzi2
77154,vcirkovs
77157,vcondley2
77183,veesally
77185,veezy__
77192,vegan_mary
77195,veganitis
77217,veggiebabe1
77264,venomcrust
77269,ventytre
77271,venusservant
77278,veradubs
77280,veraguas
77296,veritasever
77301,verizon2004
77318,vero30984947
77351,verybusylady
77373,vetfortrump1
77390,vfw_vet
77395,vgonzalesusc
77400,vhenderson47
77401,vhfancc
77402,vhnow
77403,vhodgeauthor
77404,vi44
77410,vianneymomto3
77418,vicbullard
77420,viccampbell
77435,vicki_7777
77442,vickieclayb
77445,vickijee
77446,vickikciv
77449,vickobasi
77450,vicksaysthings
77456,vickymayne4
77460,vickywillkan
77468,vicpelt
77470,vicsepulveda
77479,victorb836
77493,victoriahall_in
77494,victoriainphx
77504,victorlicata1
77517,victory1261
77522,victorzapat1
77524,vid_icarus
77530,video_agent
77547,view_dtc
77549,viewfrom14thflr
77550,viewfromwise
77563,vikkezart
77569,vileepiphany
77574,villalba7
77578,villedamv
77580,vilma_lo
77630,vinoit
77637,vintagecon88
77640,vintagepasta
77647,violet_boregard
77651,violetacarieles
77653,violetcatlover
77656,violettejane9
77660,vipalmonga
77662,vipearson
77665,vipscafe25
77670,viralpolitic
77677,virginiabemis
77690,virleehol
77695,virtuame
77698,virvikram
77705,visionaryck
77709,visitkarte
77711,visscarlet2016
77719,vito4224
77720,vito57817838
77735,vivalavoices
77745,vivianbigmomma
77749,vivianjo1
77752,viviehhn
77768,vjc411
77769,vjeannek
77770,vjesmith1
77771,vjmachiavelli
77804,vlramirez12
77819,vmkellervanessa
77822,vmpcott
77827,vnatale
77829,vnlp2
77846,voiceoverperson
77852,voiletsareblue
77876,vonkarama
77905,vote4life2016
77907,vote4rcanada
77908,vote4trumpprez
77909,vote4trumpusa
77914,votedocbryant
77917,voteforourlives
77925,votemaga
77929,votenoontrump16
77930,votenov2016
77932,voter4freedom
77934,voter99percent
77936,voters4kasich
77937,votersaresaying
77938,votersrule
77944,votetrumponnov8
77951,voudoomaster
77956,voxsartoria
77967,vrai777
77974,vroomvroomusa
77980,vsansome
77981,vsarah99
77986,vspattillo
77988,vsstangl
78008,vulpesidentity
78020,vwaudiporsche
78064,waddsi
78083,wahcamia
78104,wakeupamericas2
78107,wal_jt
78108,wal_style22
78110,walczaklinda9
78118,walk_about_cate
78128,walkthetalkbern
78133,wallaceritchie
78137,walleyed72
78155,waltb31
78168,walthook
78169,waltiepooh
78180,wandafshelton2
78181,wandainparis
78187,wandashelton94
78188,wandavalverde
78214,warboysbobby
78216,ward4anderson
78224,wardports
78225,warebutch
78236,warofthewords
78238,warpedwillie
78250,warrenwarmachi1
78252,warrior4victory
78261,wary12
78264,wasalwaysee
78274,washpress
78277,waskelweewabbit
78292,watchenu2
78304,watergatesummer
78314,watkinsra
78318,watson1_z
78321,watsupamericas
78326,waukeslosh
78334,wavesharing
78341,waxee567
78344,way2gosassy
78349,wayke66
78363,wayneedh
78364,waynejamison1
78384,waywecit
78387,wazzucoug99
78391,wbbayard
78395,wboydjackson
78397,wbrids
78401,wc_thats_me
78409,wchasterson
78410,wck461
78414,wcsek
78436,we_bleed_blue89
78438,we3rus
78444,wearefortrump
78462,webb_carrie
78473,weblollipop1
78479,webster69dw
78512,weiland87
78513,weinerfran
78514,weinfeldruth
78517,weirdnews__
78521,weirmb
78526,weisserose2016
78529,wej252970
78531,welca
78532,welchclw9494
78533,welchgrapesrus
78536,well_brewed
78537,well_done_1004
78544,wellidontknowfk
78547,wellsaidty
78551,welly_world
78563,wemittpatrick
78565,wemuststoptrump
78578,wendycarey2
78580,wendyday5013
78581,wendydcoe
78582,wendyddoublem
78583,wendydshaffer
78586,wendygravitt
78591,wendyjomason
78597,wendyp4545
78599,wendyprince2
78606,wendyverran
78607,wendyvoss
78613,weneedtrumpasap
78628,werstanford
78631,wertroydavis
78635,wes72971
78665,westamptongirly
78670,westhanna661
78673,westiewonder
78687,wethepeople1237
78707,wfowen
78719,wgmackie
78724,wh10703546
78752,whatitis73
78758,whatsbobgonnado
78780,whatzzhername
78784,whdgus7571
78815,whirrll
78821,whiskeynwry1
78824,whistle39
78829,white_wizzard
78831,whitebg19611
78841,whitefishjk
78842,whitegalvin
78843,whitegearygeary
78860,whitesanesatt1
78878,whittondene
78879,whizchem
78886,whocares2016no1
78891,whoisdef
78907,whoshouldivote4
78928,whydemocrat
78936,whysytena
78939,whythisnow31
78941,whyyy_lucky
78944,wi4palin
78945,wi4trumppalin
78948,wiccanmethusela
78951,wickdlee69_man
78971,widelightimages
78978,widowfike
78991,wil_ida142
78993,wil91116385
79018,wildlifenracing
79019,wildlifer22
79022,wildmaresnw_b
79032,wildwestleft
79065,willbaileyjr
79067,willbenton1
79074,willdye4u
79077,willettabebe
79083,willgrace9
79094,william62217290
79101,williamcreedcox
79102,williameduard33
79113,williamkimmins
79132,willie_c
79146,willisshepherd
79161,willsbossymom
79167,willsmidt6464
79188,wilsoa2000
79209,windycityauthor
79216,winegirl73
79217,wineguyvenice
79231,winkiechance
79239,winnisquam27
79245,winsomebulldog
79249,winstonbooth
79262,winterthur
79265,wintropemtheiii
79266,wintrthur
79273,wiredterrier
79275,wisco
79277,wisdom2m2
79285,wiseguyc
79300,wismiss3
79303,wisshann
79340,wizzyprobs
79360,wlfpack81
79372,wmced
79396,wnpcat
79410,woflwaffle
79420,wolf0926
79432,wolffwolff66
79439,wolfiemouse
79442,wolfnw
79445,wolfpsy
79448,wolfrunerone481
79474,women4trump
